box_label,bag_label,cruise,date,location,haul_no,station,species,species_no,bongo,quantity,notes,inv_no,fish_no,length_mm,sex,TO
box#4_2016,1603 Hopkins Stable Isotope Analysis leg 2 bag 3 6/7/16,1603,6/7/16,NA,125,NA,pacific sanddab,NA,NA,5,yoy,inv55,NA,NA,NA,NA
box#4_2016,1603 Hopkins Stable Isotope Analysis leg 2 bag 3 6/7/16,1603,6/10/16,NA,134,412,sardine,NA,NA,5,adult tails,inv55,NA,NA,NA,NA
box#4_2016,1603 Hopkins Stable Isotope Analysis leg 2 bag 3 6/7/16,1603,6/12/16,NA,141,NA,hake,NA,NA,2,yoy,inv55,NA,NA,NA,NA
box#4_2016,1603 Hopkins Stable Isotope Analysis leg 2 bag 3 6/7/16,1603,6/10/16,NA,154,412,anchovy,NA,NA,4,adult tails,inv55,NA,NA,NA,NA
box#4_2016,1603 Hopkins Stable Isotope Analysis leg 2 bag 3 6/7/16,1603,6/9/16,NA,130,422,krill,NA,NA,50,NA,inv55,NA,NA,NA,NA
box#4_2016,1603 Hopkins Stable Isotope Analysis leg 2 bag 3 6/7/16,1603,6/10/16,NA,136,403,california headlight fish,NA,NA,1,NA,inv55,NA,NA,NA,NA
box#4_2016,1603 Hopkins Stable Isotope Analysis leg 2 bag 3 6/7/16,1603,6/10/16,NA,136,NA,northern lampfish,NA,NA,5,NA,inv55,NA,NA,NA,NA
box#4_2016,1603 Hopkins Stable Isotope Analysis leg 2 bag 3 6/7/16,1603,6/9/16,NA,130,422,pacific sanddab,NA,NA,5,yoy,inv55,NA,NA,NA,NA
box#4_2016,1603 Hopkins Stable Isotope Analysis leg 2 bag 3 6/7/16,1603,6/11/16,NA,139,NA,market squid,NA,NA,5,NA,inv55,NA,NA,NA,NA
box#4_2016,1603 Hopkins Stable Isotope Analysis leg 2 bag 3 6/7/16,1603,6/10/16,NA,135,404,northern lampfish,NA,NA,5,NA,inv55,NA,NA,NA,NA
box#4_2016,1603 Hopkins Stable Isotope Analysis leg 2 bag 3 6/7/16,1603,6/10/16,NA,136,NA,market squid,NA,NA,5,NA,inv55,NA,NA,NA,NA
box#4_2016,"smaller bags within bag labeled ""1603 H123 st 443 1 of 2"" 6/6/16 and then it lists a lot of spp within larger, no labeled bag (now inv56)",1603,6/7/16,NA,123,443,carinaria,NA,NA,3,individually bagged  - date of haul was 6/7 incorrectly labeled as 6/6,inv56,NA,NA,NA,NA
box#4_2016,"smaller bags within bag labeled ""1603 H123 st 443 1 of 2"" 6/6/16 and then it lists a lot of spp within larger, no labeled bag (now inv56)",1603,6/7/16,NA,123,443,medusafish,NA,NA,2,individually bagged  - date of haul was 6/7 incorrectly labeled as 6/6,inv56,NA,NA,NA,NA
box#4_2016,"smaller bags within bag labeled ""1603 H123 st 443 1 of 2"" 6/6/16 and then it lists a lot of spp within larger, no labeled bag (now inv56)",1603,6/7/16,NA,123,443,blacktip squid,NA,NA,10,individually bagged  - date of haul was 6/7 incorrectly labeled as 6/6,inv56,NA,NA,NA,NA
box#4_2016,"smaller bags within bag labeled ""1603 H123 st 443 1 of 2"" 6/6/16 and then it lists a lot of spp within larger, no labeled bag (now inv56)",1603,6/7/16,NA,123,443,california headlight fish,NA,NA,10,individually bagged  - date of haul was 6/7 incorrectly labeled as 6/6,inv56,NA,NA,NA,NA
box#4_2016,"smaller bags within bag labeled ""1603 H123 st 443 1 of 2"" 6/6/16 and then it lists a lot of spp within larger, no labeled bag (now inv56)",1603,6/7/16,NA,123,443,gonatis squid,NA,NA,2,individually bagged  - date of haul was 6/7 incorrectly labeled as 6/6,inv56,NA,NA,NA,NA
box#4_2016,"smaller bags within bag labeled ""1603 H123 st 443 1 of 2"" 6/6/16 and then it lists a lot of spp within larger, no labeled bag (now inv56)",1603,6/7/16,NA,123,443,california lanternfish,NA,NA,5,individually bagged  - date of haul was 6/7 incorrectly labeled as 6/6,inv56,NA,NA,NA,NA
box#4_2016,"smaller bags within bag labeled ""1603 H124 st 445 6/7/16 and lists species...""within larger, no labeled bag (now inv56)",1603,6/7/16,NA,124,445,blue lanternfish,NA,NA,1,put in myctophid bag,inv56,NA,NA,NA,NA
box#4_2016,"smaller bags within bag labeled ""1603 H124 st 445 6/7/16 and lists species...""within larger, no labeled bag (now inv56)",1603,6/7/16,NA,124,445,california lanternfish,NA,NA,2,put in myctophid bag,inv56,NA,NA,NA,NA
box#4_2016,"smaller bags within bag labeled ""1603 H124 st 445 6/7/16 and lists species...""within larger, no labeled bag (now inv56)",1603,6/7/16,NA,124,445,california headlight fish,NA,NA,1,put in myctophid bag,inv56,NA,NA,NA,NA
box#4_2016,"smaller bags within bag labeled ""1603 H124 st 445 6/7/16 and lists species...""within larger, no labeled bag (now inv56)",1603,6/7/16,NA,124,445,jack mackerel,NA,NA,4,individually bagged  ,inv56,NA,NA,NA,NA
box#4_2016,"smaller bags within bag labeled ""1603 H124 st 445 6/7/16 and lists species...""within larger, no labeled bag (now inv56)",1603,6/7/16,NA,124,445,medusafish,NA,NA,3,individually bagged  ,inv56,NA,NA,NA,NA
box#4_2016,"smaller bags within bag labeled ""1603 H124 st 445 6/7/16 and lists species...""within larger, no labeled bag (now inv56)",1603,6/7/16,NA,124,445,carinaria,NA,NA,2,individually bagged  ,inv56,NA,NA,NA,NA
box#4_2016,"smaller bags within bag labeled ""1603 H124 st 445 6/7/16 and lists species...""within larger, no labeled bag (now inv56)",1603,6/7/16,NA,124,445,boreal squid,NA,NA,1,NA,inv56,NA,NA,NA,NA
box#4_2016,"smaller bags within bag labeled ""1603 H124 st 445 6/7/16 and lists species...""within larger, no labeled bag (now inv56)",1603,6/7/16,NA,124,445,blacktip squid,NA,NA,10,individually bagged  ,inv56,NA,NA,NA,NA
box#4_2016,"smaller bag within bag labeled ""Leg 2 John's Fun Bag Medusafish Lingcod"" bag 3 6/8/16 within larger, no labeled bag (now inv56)",1603,6/10/16,NA,136,NA,myctophid,NA,NA,1,"labeled ""other myctophid""-- not moved to myctophid bag",inv56,NA,NA,NA,NA
box#4_2016,"smaller bag within bag labeled ""More of John's Stuff (Bo/Mb Calorimetry) leg 1 bag 2 5/18/16""within larger, no labeled bag (now inv56)",1603,5/18/16,NA,75,NA,thetys,NA,NA,5,individually bagged  ,inv56,NA,NA,NA,NA
box#4_2016,"smaller bag within bag labeled ""More of John's Stuff (Bo/Mb Calorimetry) leg 1 bag 2 5/18/16""within larger, no labeled bag (now inv56)",1603,5/18/16,NA,75,NA,pyrosome,NA,NA,6,individually bagged  ,inv56,NA,NA,NA,NA
box#4_2016,"smaller bag within bag labeled ""For fresh length/weight 1603 H78""within larger, no labeled bag (now inv56)",1603,5/18/16,NA,77,NA,pacific sanddab,NA,NA,12,individually bagged  ,inv56,NA,NA,NA,NA
box#4_2016,"smaller bag within bag labeled ""For fresh length/weight 1603 H78""within larger, no labeled bag (now inv56)",1603,5/11/16,NA,49,NA,pacific sanddab,NA,NA,3,individually bagged  ,inv56,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/25/17,NA,70,NA,hake,NA,NA,5,yoy,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/25/17,NA,69,NA,pacific sanddab,NA,NA,5,yoy,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/24/17,NA,65,471,pacific sanddab,NA,NA,1,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/28/17,NA,76,NA,pacific sanddab,NA,NA,3,yoy,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/30/17,NA,78,NA,sardine,NA,NA,5,adult tails,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,6/1/17,NA,85,NA,krill,NA,NA,50,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/26/17,NA,71,NA,krill,NA,NA,100,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/30/17,NA,80,NA,hake,NA,NA,5,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/25/17,NA,67,NA,krill,NA,NA,100,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/23/17,NA,60,NA,market squid,NA,NA,1,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/29/17,NA,77,NA,hake,NA,NA,5,yoy,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,6/1/17,NA,85,NA,northern lampfish,NA,NA,5,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/23/17,NA,63,NA,blue lanternfish,NA,NA,5,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/23/17,NA,63,NA,california headlight fish,NA,NA,1,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/26/17,NA,71,NA,northern lampfish,NA,NA,5,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,6/1/17,NA,87,NA,pacific sanddab,NA,NA,5,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/26/17,NA,72,NA,blue lanternfish,NA,NA,5,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/23/17,NA,61,NA,northern lampfish,NA,NA,4,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,6/2/17,NA,89,NA,krill,NA,NA,50,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/26/17,NA,72,NA,krill,NA,NA,50,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,6/2/17,NA,89,NA,northern lampfish,NA,NA,5,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/25/17,NA,70,NA,krill,NA,NA,50,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,6/1/17,NA,86,NA,california headlight fish,NA,NA,5,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/28/17,NA,75,NA,pacific sanddab,NA,NA,2,yoy,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/23/17,NA,62,NA,hake,NA,NA,1,yoy,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/25/17,NA,69,NA,krill,NA,NA,50,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/25/17,NA,70,NA,pacific sanddab,NA,NA,2,yoy,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/29/17,NA,77,NA,pacific sanddab,NA,NA,4,yoy,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/22/17,NA,58,NA,pacific sanddab,NA,NA,5,yoy,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/26/17,NA,72,NA,northern lampfish,NA,NA,5,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/24/17,NA,65,NA,market squid,NA,NA,1,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/23/17,NA,61,NA,market squid,NA,NA,5,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/25/17,NA,69,NA,market squid,NA,NA,5,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/25/17,NA,70,NA,market squid,NA,NA,2,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/22/17,NA,58,NA,hake,NA,NA,2,yoy,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/30/17,NA,80,NA,pacific sanddab,NA,NA,5,yoy,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,6/1/17,NA,86,NA,northern lampfish,NA,NA,5,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/23/17,NA,60,NA,krill,NA,NA,100,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/23/17,NA,61,NA,blue lanternfish,NA,NA,5,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/24/17,NA,65,NA,krill,NA,NA,50,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/24/17,NA,65,NA,hake,NA,NA,5,pacific hake,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/23/17,NA,60,NA,hake,NA,NA,5,yoy,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/26/17,NA,72,NA,california headlight fish,NA,NA,5,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/23/17,NA,60,NA,northern lampfish,NA,NA,5,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,6/1/17,NA,85,NA,blue lanternfish,NA,NA,5,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,6/1/17,NA,88,NA,hake,NA,NA,5,yoy,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/26/17,NA,71,NA,blue lanternfish,NA,NA,5,NA,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/23/17,NA,67,NA,hake,NA,NA,5,yoy,inv57,NA,NA,NA,NA
box#4_2017,HMS Isotope Leg2 5/22/17 1703,1703,5/23/17,NA,61,NA,krill,NA,NA,200,NA,inv57,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/12/17,NA,115,NA,pacific sanddab,NA,NA,5,yoy,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/12/17,NA,116,NA,krill,NA,NA,50,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/10/17,NA,111,NA,anchovy,NA,NA,5,adult tails,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/8/17,NA,106,NA,market squid,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/3/17,NA,92,NA,krill,NA,NA,50,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/7/17,NA,104,NA,market squid,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/3/17,NA,92,NA,northern lampfish,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/6/17,NA,103,NA,blue lanternfish,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/11/17,NA,112,NA,northern lampfish,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/10/17,NA,107,NA,pacific sanddab,NA,NA,5,yoy,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/3/17,NA,92,NA,blue lanternfish,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/3/17,NA,92,NA,hake,NA,NA,5,yoy,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/6/17,NA,103,NA,pacific sanddab,NA,NA,5,yoy,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/10/17,NA,111,NA,northern lampfish,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/6/17,NA,103,NA,northern lampfish,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/11/17,NA,112,NA,market squid,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/11/17,NA,114,NA,pacific sanddab,NA,NA,5,yoy,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/10/17,NA,110,NA,krill,NA,NA,25,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/12/17,NA,116,NA,pacific sanddab,NA,NA,5,yoy,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/12/17,NA,115,NA,market squid,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/12/17,NA,116,NA,market squid,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/12/17,NA,115,NA,krill,NA,NA,25,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/11/17,NA,112,NA,pacific sanddab,NA,NA,5,yoy,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/11/17,NA,113,NA,krill,NA,NA,25,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/10/17,NA,110,NA,anchovy,NA,NA,5,adult tails,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/10/17,NA,111,NA,market squid,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/11/17,NA,112,NA,hake,NA,NA,5,yoy,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/6/17,NA,101,NA,pacific sanddab,NA,NA,5,yoy,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/6/17,NA,103,NA,krill,NA,NA,50,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/6/17,NA,103,NA,hake,NA,NA,5,yoy,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/2/17,NA,91,NA,hake,NA,NA,5,yoy,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/13/17,NA,117,NA,krill,NA,NA,50,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/13/17,NA,117,NA,market squid,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/10/17,NA,110,NA,market squid,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/3/17,NA,95,NA,market squid,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/4/17,NA,96,NA,california headlight fish,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/7/17,NA,105,NA,market squid,NA,NA,3,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/6/17,NA,102,NA,hake,NA,NA,5,yoy,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/10/17,NA,107,NA,market squid,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/8/17,NA,106,NA,pacific sanddab,NA,NA,5,yoy,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/3/17,NA,93,NA,hake,NA,NA,5,yoy,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/2/17,NA,91,NA,northern lampfish,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/3/17,NA,93,NA,blue lanternfish,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/10/17,NA,107,NA,krill,NA,NA,50,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/3/17,NA,93,NA,krill,NA,NA,50,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/7/17,NA,104,NA,pacific sanddab,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/7/17,NA,105,NA,pacific sanddab,NA,NA,5,yoy,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/7/17,NA,105,NA,hake,NA,NA,5,yoy,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/6/17,NA,102,NA,pacific sanddab,NA,NA,5,yoy,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/2/17,NA,90,NA,krill,NA,NA,100,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/2/17,NA,91,NA,california headlight fish,NA,NA,5,NA,inv58,NA,NA,NA,NA
box#4_2017,Leg 2 Hopkins Isotope HMS 6/2/17 1703,1703,6/2/17,NA,91,NA,krill,NA,NA,50,NA,inv58,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/17/17,NA,56,NA,market squid,NA,NA,5,NA,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/12/17,NA,47,495,blue lanternfish,NA,NA,1,NA,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/13/17,NA,48,NA,sergestid shrimp,NA,NA,1,NA,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/11/17,NA,42,NA,pacific sanddab,NA,NA,1,NA,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/9/17,NA,36,NA,pacific sanddab,NA,NA,5,NA,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/18/17,NA,48,NA,hake,NA,NA,5,yoy,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/12/17,NA,47,NA,northern lampfish,NA,NA,5,NA,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/12/17,NA,47,NA,hake,NA,NA,5,yoy,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/15/17,NA,52,NA,krill,NA,NA,100,NA,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/11/17,NA,44,NA,northern lampfish,NA,NA,2,NA,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/16/17,NA,53,NA,hake,NA,NA,5,yoy,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/15/17,NA,51,NA,hake,NA,NA,2,yoy,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/12/17,NA,47,NA,krill,NA,NA,50,NA,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/11/17,NA,44,NA,octopus,NA,NA,5,micronekton,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/15/17,NA,51,NA,krill,NA,NA,50,NA,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/15/17,NA,52,NA,market squid,NA,NA,5,NA,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/10/17,NA,38,NA,california headlight fish,NA,NA,5,headlight,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/13/17,NA,48,NA,krill,NA,NA,100,NA,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/11/17,NA,45,NA,anchovy,NA,NA,1,tissue sample,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/13/17,NA,48,NA,medusafish,NA,NA,1,NA,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/13/17,NA,48,NA,pacific sanddab,NA,NA,5,NA,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/17/17,NA,56,NA,hake,NA,NA,1,yoy,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/11/17,NA,44,NA,pacific sanddab,NA,NA,5,yoy,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/12/17,NA,46,NA,hake,NA,NA,5,yoy,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/14/17,NA,50,NA,hake,NA,NA,1,yoy,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/10/17,NA,40,NA,northern lampfish,NA,NA,5,NA,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/17/17,NA,57,NA,pacific sanddab,NA,NA,5,yoy,inv59,NA,NA,NA,NA
box#4_2017,HMS SIA RF1703 Leg 1 Bag 2,1703,5/16/17,NA,53,NA,northern lampfish,NA,NA,5,NA,inv59,NA,NA,NA,NA
